Student_ID,Month,Hours_Studied,Attendance,Submission_Timeliness,Participation,Extra_C,Previous_Scores,Test_Score,Project_Marks,Backlogs,Exam_Score
1006,Mar,16,65,Late,Medium,Active,100,12,25,4,43.46
1006,Apr,16,65,No Submission,Low,Inactive,100,24,25,4,42.74
1006,May,22,93,No Submission,High,Inactive,100,10,25,4,45.46
1006,Jun,7,99,On time,Medium,Active,100,16,25,4,45.64
1007,Jan,22,79,No Submission,Medium,Highly Active,58,22,25,4,44.85
1007,Feb,37,96,No Submission,Medium,Highly Active,58,30,25,4,67.17
1007,Mar,27,61,Late,Low,Active,58,21,25,4,51.48
1007,Apr,7,58,No Submission,Low,Active,58,15,25,4,30.0
1007,May,6,80,No Submission,Medium,Inactive,58,25,25,4,36.46
1007,Jun,8,77,On time,Low,Active,58,30,25,4,47.57
1008,Jan,38,79,Late,High,Active,79,24,12,0,70.83
1008,Feb,7,83,No Submission,Low,Inactive,79,10,12,0,33.76
1008,Mar,40,70,No Submission,High,Inactive,79,11,12,0,55.73
1008,Apr,25,96,On time,Low,Active,79,26,12,0,69.91
1008,May,28,59,Late,Medium,Active,79,22,12,0,61.09
1008,Jun,6,69,Late,High,Highly Active,79,12,12,0,46.12
1009,Jan,13,59,Late,High,Highly Active,55,26,20,0,60.34
1009,Feb,23,91,No Submission,High,Inactive,55,26,20,0,61.65
1009,Mar,23,88,On time,Low,Highly Active,55,11,20,0,61.31
1009,Apr,32,76,No Submission,Low,Inactive,55,16,20,0,57.16
1009,May,31,73,No Submission,Medium,Highly Active,55,11,20,0,58.76
1009,Jun,28,71,On time,Low,Inactive,55,22,20,0,65.67
1010,Jan,8,85,Late,Low,Active,45,18,30,0,43.4
1010,Feb,20,84,No Submission,Low,Highly Active,45,21,30,0,60.27
1010,Mar,5,100,No Submission,Medium,Highly Active,45,22,30,0,50.97
1010,Apr,33,75,On time,Medium,Active,45,22,30,0,73.66
1010,May,20,70,No Submission,Medium,Highly Active,45,17,30,0,59.03
1010,Jun,21,55,Late,High,Inactive,45,19,30,0,57.91
1011,Jan,19,57,No Submission,High,Highly Active,85,28,11,4,45.48
1011,Feb,39,59,On time,High,Active,85,22,11,4,68.46
1011,Mar,17,88,On time,High,Inactive,85,27,11,4,54.44
1011,Apr,33,89,On time,Low,Inactive,85,14,11,4,57.14
1011,May,23,95,Late,Medium,Active,85,22,11,4,47.61
1011,Jun,25,89,On time,High,Active,85,14,11,4,55.61
1012,Jan,40,60,On time,Low,Active,69,12,15,1,57.11
1012,Feb,31,64,On time,High,Highly Active,69,14,15,1,62.06
1012,Mar,13,60,Late,Medium,Active,69,13,15,1,41.66
1012,Apr,15,90,Late,Low,Inactive,69,15,15,1,42.32
1012,May,16,73,On time,High,Active,69,27,15,1,62.09
1012,Jun,9,75,Late,Low,Active,69,20,15,1,35.5
1013,Jan,8,86,No Submission,Low,Active,43,17,10,2,32.96
1013,Feb,25,71,Late,High,Active,43,17,10,2,50.35
1013,Mar,17,80,Late,Low,Inactive,43,22,10,2,36.67
1013,Apr,40,91,No Submission,Medium,Inactive,43,10,10,2,45.57
1013,May,24,50,Late,Medium,Highly Active,43,10,10,2,36.03
1013,Jun,10,54,Late,Low,Active,43,11,10,2,30.27
1014,Jan,16,56,On time,High,Inactive,96,29,40,5,55.3
1014,Feb,21,71,On time,Medium,Inactive,96,23,40,5,54.09
1014,Mar,40,95,On time,High,Inactive,96,11,40,5,76.34
1014,Apr,19,83,On time,Low,Active,96,23,40,5,53.78
1014,May,7,70,On time,Low,Inactive,96,30,40,5,54.52
1014,Jun,39,55,Late,High,Inactive,96,26,40,5,75.05
1015,Jan,36,75,Late,Low,Inactive,93,22,28,2,69.5
1015,Feb,32,55,No Submission,High,Inactive,93,17,28,2,59.32
1015,Mar,35,93,No Submission,Medium,Active,93,27,28,2,75.75
1015,Apr,21,67,No Submission,High,Active,93,13,28,2,46.74
1015,May,21,75,No Submission,Low,Inactive,93,28,28,2,50.65
1015,Jun,9,88,No Submission,High,Highly Active,93,29,28,2,56.48
1016,Jan,31,71,On time,Low,Inactive,56,28,30,5,66.29
1016,Feb,8,66,Late,Medium,Inactive,56,28,30,5,34.92
1016,Mar,26,89,On time,High,Active,56,26,30,5,68.56
1016,Apr,33,64,On time,Medium,Highly Active,56,29,30,5,66.06
1016,May,30,83,No Submission,Low,Inactive,56,29,30,5,49.52
1016,Jun,21,54,On time,Medium,Highly Active,56,26,30,5,54.38
1017,Jan,21,96,Late,High,Highly Active,55,21,29,5,52.48
1017,Feb,38,66,Late,Low,Highly Active,55,13,29,5,51.37
1017,Mar,38,72,Late,Low,Highly Active,55,27,29,5,64.72
1017,Apr,28,67,Late,High,Highly Active,55,23,29,5,55.05
1017,May,9,53,No Submission,Low,Inactive,55,16,29,5,20.52
1017,Jun,29,96,Late,Medium,Inactive,55,11,29,5,54.15
1018,Jan,19,98,Late,High,Active,41,19,37,5,57.04
1018,Feb,21,63,No Submission,Medium,Active,41,27,37,5,51.87
1018,Mar,5,58,Late,Low,Inactive,41,24,37,5,37.85
1018,Apr,24,60,Late,Medium,Active,41,16,37,5,46.15
1018,May,25,70,No Submission,Low,Active,41,28,37,5,54.92
1018,Jun,26,69,No Submission,Medium,Highly Active,41,15,37,5,48.09
1019,Jan,18,50,No Submission,High,Inactive,94,20,14,2,47.03
1019,Feb,16,82,Late,Low,Inactive,94,17,14,2,43.45
1019,Mar,35,68,No Submission,High,Highly Active,94,15,14,2,60.22
1019,Apr,16,72,Late,Low,Inactive,94,24,14,2,51.74
1019,May,18,66,Late,Low,Active,94,18,14,2,40.93
1019,Jun,16,69,No Submission,Low,Inactive,94,30,14,2,43.59
1020,Jan,6,69,No Submission,Medium,Inactive,80,16,19,5,21.25
1020,Feb,12,60,Late,Medium,Highly Active,80,24,19,5,43.14
1020,Mar,24,92,On time,Low,Highly Active,80,29,19,5,66.24
1020,Apr,40,61,On time,High,Active,80,14,19,5,64.18
1020,May,25,61,On time,Low,Active,80,14,19,5,50.44
1020,Jun,20,52,Late,Medium,Active,80,28,19,5,47.6
1021,Jan,19,67,On time,High,Highly Active,64,16,37,0,70.79
1021,Feb,39,91,On time,Low,Inactive,64,28,37,0,87.14
1021,Mar,5,97,On time,Medium,Inactive,64,26,37,0,56.26
1021,Apr,6,52,No Submission,Low,Active,64,18,37,0,34.77
1021,May,16,73,On time,High,Inactive,64,21,37,0,66.43
1021,Jun,16,67,No Submission,Low,Active,64,14,37,0,51.77
1022,Jan,21,64,On time,Low,Inactive,81,16,12,2,50.46
1022,Feb,33,67,Late,Medium,Inactive,81,25,12,2,55.18
1022,Mar,28,65,No Submission,Low,Active,81,19,12,2,45.45
1022,Apr,6,54,On time,High,Inactive,81,10,12,2,38.13
1022,May,16,71,No Submission,Medium,Highly Active,81,22,12,2,42.65
1022,Jun,37,97,On time,Low,Active,81,14,12,2,67.95
1023,Jan,28,54,On time,High,Active,42,20,14,2,52.18
1023,Feb,7,77,No Submission,Medium,Active,42,22,14,2,36.68
1023,Mar,38,54,Late,High,Inactive,42,10,14,2,51.29
1023,Apr,37,80,On time,High,Highly Active,42,27,14,2,75.7
1023,May,36,54,No Submission,Medium,Active,42,21,14,2,56.24
1023,Jun,13,77,Late,Medium,Active,42,18,14,2,41.75
1024,Jan,8,91,Late,Medium,Active,99,22,27,2,46.9
1024,Feb,23,90,No Submission,High,Highly Active,99,21,27,2,59.82
1024,Mar,25,52,On time,Low,Inactive,99,27,27,2,62.69
1024,Apr,14,82,No Submission,Low,Inactive,99,24,27,2,51.64
1024,May,32,87,Late,High,Active,99,26,27,2,68.4
1024,Jun,29,87,Late,High,Inactive,99,11,27,2,64.55
1025,Jan,27,56,Late,High,Active,68,17,16,1,57.0
1025,Feb,11,58,No Submission,High,Highly Active,68,20,16,1,40.87
1025,Mar,28,97,On time,Low,Inactive,68,22,16,1,61.73
1025,Apr,34,74,No Submission,Low,Active,68,17,16,1,54.54
1025,May,21,95,No Submission,Low,Highly Active,68,16,16,1,52.5
1025,Jun,24,91,No Submission,Low,Highly Active,68,20,16,1,49.7
1026,Jan,13,57,No Submission,Medium,Highly Active,70,29,13,1,46.82
1026,Feb,31,77,Late,Medium,Active,70,29,13,1,61.1
1026,Mar,36,66,Late,Medium,Inactive,70,22,13,1,66.82
1026,Apr,34,77,On time,High,Highly Active,70,13,13,1,64.13
1026,May,16,84,On time,Medium,Inactive,70,29,13,1,62.02
1026,Jun,19,72,No Submission,Low,Active,70,23,13,1,50.24
1027,Jan,33,82,No Submission,Medium,Highly Active,97,28,16,5,55.38
1027,Feb,29,91,Late,Low,Inactive,97,30,16,5,58.09
1027,Mar,5,88,Late,Medium,Inactive,97,24,16,5,41.58
1027,Apr,30,90,On time,Medium,Inactive,97,20,16,5,60.57
1027,May,21,59,Late,Medium,Highly Active,97,13,16,5,37.62
1027,Jun,21,65,On time,High,Active,97,29,16,5,52.56
1028,Jan,23,89,Late,Low,Highly Active,60,27,31,5,54.89
1028,Feb,9,92,No Submission,High,Inactive,60,26,31,5,39.05
1028,Mar,32,58,Late,Low,Inactive,60,14,31,5,46.8
1028,Apr,31,86,Late,High,Active,60,13,31,5,54.43
1028,May,13,95,Late,High,Inactive,60,18,31,5,45.83
1028,Jun,12,80,No Submission,High,Highly Active,60,27,31,5,48.71
1029,Jan,23,57,No Submission,Low,Active,42,26,23,4,40.29
1029,Feb,31,89,No Submission,High,Highly Active,42,21,23,4,61.03
1029,Mar,27,65,No Submission,Medium,Highly Active,42,24,23,4,48.8
1029,Apr,16,56,Late,Medium,Highly Active,42,18,23,4,46.88
1029,May,11,92,On time,High,Inactive,42,30,23,4,55.6
1029,Jun,8,66,No Submission,High,Highly Active,42,21,23,4,37.63
1030,Jan,6,73,No Submission,Medium,Inactive,54,30,15,4,29.04
1030,Feb,19,59,Late,Medium,Active,54,18,15,4,44.06
1030,Mar,21,70,No Submission,Medium,Highly Active,54,15,15,4,40.87
1030,Apr,23,64,On time,Low,Active,54,23,15,4,47.19
1030,May,17,86,No Submission,Low,Inactive,54,22,15,4,31.75
1030,Jun,33,56,No Submission,Medium,Highly Active,54,16,15,4,52.82
1031,Jan,34,80,On time,Low,Inactive,51,16,28,4,53.51
1031,Feb,5,62,Late,Medium,Active,51,13,28,4,31.28
1031,Mar,27,65,On time,Low,Highly Active,51,17,28,4,60.47
1031,Apr,36,98,On time,High,Inactive,51,28,28,4,76.33
1031,May,9,100,No Submission,Medium,Inactive,51,23,28,4,36.19
1031,Jun,32,53,No Submission,Medium,Inactive,51,19,28,4,48.05
1032,Jan,34,74,No Submission,Low,Highly Active,72,13,10,4,45.51
1032,Feb,35,95,No Submission,Low,Highly Active,72,15,10,4,53.83
1032,Mar,7,65,Late,High,Highly Active,72,25,10,4,36.8
1032,Apr,7,53,Late,High,Highly Active,72,10,10,4,32.65
1032,May,8,58,No Submission,Low,Active,72,18,10,4,26.52
1032,Jun,21,54,Late,Medium,Active,72,10,10,4,40.75
1033,Jan,12,97,Late,Medium,Highly Active,43,30,32,1,58.92
1033,Feb,19,67,Late,Medium,Inactive,43,21,32,1,56.63
1033,Mar,33,79,No Submission,Low,Active,43,20,32,1,56.29
1033,Apr,13,53,Late,Low,Highly Active,43,20,32,1,50.16
1033,May,31,77,On time,High,Highly Active,43,13,32,1,69.4
1033,Jun,7,54,Late,Low,Highly Active,43,21,32,1,40.05
1034,Jan,13,50,No Submission,Low,Highly Active,40,14,31,5,34.79
1034,Feb,9,53,Late,Medium,Active,40,21,31,5,41.89
1034,Mar,34,97,Late,High,Inactive,40,20,31,5,60.89
1034,Apr,32,77,On time,Medium,Highly Active,40,15,31,5,58.02
1034,May,23,86,On time,Medium,Inactive,40,17,31,5,50.81
1034,Jun,33,83,On time,High,Inactive,40,12,31,5,60.16
1035,Jan,7,70,Late,Low,Inactive,46,26,34,2,37.79
1035,Feb,11,61,On time,High,Active,46,12,34,2,53.32
1035,Mar,33,99,No Submission,High,Highly Active,46,22,34,2,72.25
1035,Apr,19,67,On time,Low,Highly Active,46,11,34,2,51.98
1035,May,25,82,Late,Low,Inactive,46,25,34,2,63.37
1035,Jun,23,77,No Submission,Low,Active,46,11,34,2,45.57
1036,Jan,19,77,No Submission,Medium,Inactive,71,10,10,1,33.72
1036,Feb,13,73,On time,High,Inactive,71,14,10,1,41.51
1036,Mar,32,64,Late,High,Inactive,71,13,10,1,51.44
1036,Apr,22,96,Late,Medium,Highly Active,71,29,10,1,65.14
1036,May,22,91,No Submission,Medium,Inactive,71,16,10,1,41.09
1036,Jun,16,88,Late,Medium,Inactive,71,18,10,1,47.78
1037,Jan,7,98,No Submission,High,Highly Active,50,21,31,4,46.38
1037,Feb,6,56,Late,High,Active,50,29,31,4,41.01
1037,Mar,26,64,On time,Medium,Highly Active,50,26,31,4,65.21
1037,Apr,20,71,On time,Medium,Highly Active,50,11,31,4,47.01
1037,May,16,52,On time,Medium,Highly Active,50,10,31,4,43.06
1037,Jun,20,69,On time,Medium,Inactive,50,11,31,4,44.81
1038,Jan,23,75,No Submission,Medium,Highly Active,78,29,11,2,50.21
1038,Feb,22,61,No Submission,High,Inactive,78,13,11,2,36.2
1038,Mar,35,71,Late,Medium,Inactive,78,15,11,2,55.64
1038,Apr,28,52,On time,High,Highly Active,78,20,11,2,65.73
1038,May,27,99,No Submission,High,Active,78,14,11,2,53.97
1038,Jun,34,91,On time,Low,Active,78,14,11,2,54.86
1039,Jan,23,67,No Submission,Low,Highly Active,92,18,16,1,49.98
1039,Feb,18,93,On time,High,Active,92,26,16,1,65.27
1039,Mar,31,72,On time,Medium,Highly Active,92,24,16,1,75.72
1039,Apr,33,93,No Submission,Low,Highly Active,92,18,16,1,58.06
1039,May,27,94,No Submission,Low,Highly Active,92,30,16,1,62.06
1039,Jun,28,74,On time,Medium,Active,92,12,16,1,60.02
1040,Jan,9,55,No Submission,High,Highly Active,62,21,21,4,41.38
1040,Feb,28,91,No Submission,Low,Active,62,19,21,4,54.96
1040,Mar,13,69,On time,Medium,Inactive,62,28,21,4,48.08
1040,Apr,39,98,No Submission,Low,Active,62,29,21,4,60.55
1040,May,40,78,No Submission,Low,Active,62,19,21,4,55.73
1040,Jun,35,68,On time,High,Highly Active,62,11,21,4,59.1
1041,Jan,38,95,Late,Medium,Inactive,63,27,13,1,67.77
1041,Feb,15,71,On time,Low,Highly Active,63,30,13,1,52.81
1041,Mar,30,95,No Submission,Medium,Highly Active,63,22,13,1,63.25
1041,Apr,38,84,No Submission,Low,Inactive,63,14,13,1,49.88
1041,May,13,79,Late,High,Active,63,14,13,1,48.69
1041,Jun,25,76,On time,Low,Active,63,15,13,1,47.59
1042,Jan,25,93,No Submission,Low,Inactive,69,17,34,4,46.12
1042,Feb,10,100,On time,High,Inactive,69,26,34,4,58.92
1042,Mar,9,70,On time,Low,Active,69,14,34,4,40.44
1042,Apr,30,99,No Submission,Medium,Highly Active,69,24,34,4,64.76
1042,May,13,80,On time,Low,Highly Active,69,16,34,4,53.31
1042,Jun,31,50,On time,Medium,Highly Active,69,24,34,4,63.46
1043,Jan,10,89,Late,Low,Highly Active,44,16,24,0,51.48
1043,Feb,23,69,Late,High,Active,44,28,24,0,67.12
1043,Mar,11,89,Late,High,Active,44,11,24,0,47.59
1043,Apr,7,71,Late,Medium,Highly Active,44,13,24,0,36.69
1043,May,14,51,On time,Medium,Highly Active,44,13,24,0,46.23
1043,Jun,27,71,No Submission,Low,Active,44,13,24,0,46.7
1044,Jan,24,56,On time,Medium,Active,88,19,22,0,58.37
1044,Feb,17,91,No Submission,Medium,Highly Active,88,21,22,0,52.57
1044,Mar,6,51,On time,Low,Highly Active,88,21,22,0,54.29
1044,Apr,37,79,No Submission,High,Active,88,22,22,0,74.85
1044,May,24,67,On time,Medium,Inactive,88,22,22,0,68.71
1044,Jun,29,54,Late,Low,Active,88,20,22,0,56.88
1045,Jan,22,96,On time,Medium,Active,46,15,28,4,52.34
1045,Feb,35,69,No Submission,High,Inactive,46,12,28,4,57.01
1045,Mar,29,78,Late,High,Active,46,26,28,4,60.54
1045,Apr,24,71,On time,High,Active,46,14,28,4,57.16
1045,May,39,72,Late,High,Active,46,16,28,4,63.17
1045,Jun,11,87,On time,High,Active,46,11,28,4,40.72
1046,Jan,25,97,On time,Low,Active,60,27,33,1,69.25
1046,Feb,22,79,No Submission,Low,Active,60,24,33,1,53.7
1046,Mar,8,87,No Submission,Medium,Active,60,23,33,1,42.97
1046,Apr,10,87,Late,High,Highly Active,60,27,33,1,57.45
1046,May,20,55,On time,High,Inactive,60,17,33,1,53.1
1046,Jun,11,55,Late,Low,Inactive,60,28,33,1,51.08
1047,Jan,35,96,No Submission,Medium,Active,52,16,10,3,50.88
1047,Feb,8,79,No Submission,High,Highly Active,52,15,10,3,34.95
1047,Mar,8,56,No Submission,High,Inactive,52,19,10,3,27.7
1047,Apr,39,51,Late,Medium,Highly Active,52,17,10,3,56.2
1047,May,16,72,On time,Medium,Inactive,52,20,10,3,41.52
1047,Jun,22,89,No Submission,High,Inactive,52,12,10,3,41.52
1048,Jan,27,62,No Submission,Low,Active,47,11,23,5,35.79
1048,Feb,13,95,On time,High,Active,47,27,23,5,51.52
1048,Mar,12,65,No Submission,Low,Inactive,47,14,23,5,22.39
1048,Apr,9,61,No Submission,High,Inactive,47,23,23,5,28.33
1048,May,23,66,On time,Medium,Inactive,47,20,23,5,47.82
1048,Jun,14,99,On time,High,Active,47,14,23,5,43.16
1049,Jan,16,85,On time,Medium,Highly Active,79,23,15,0,64.57
1049,Feb,19,95,On time,High,Inactive,79,15,15,0,57.7
1049,Mar,13,86,Late,Low,Active,79,22,15,0,47.68
1049,Apr,39,81,No Submission,High,Inactive,79,15,15,0,64.14
1049,May,17,62,Late,Low,Inactive,79,23,15,0,53.14
1049,Jun,7,60,Late,Low,Highly Active,79,27,15,0,49.93
1050,Jan,20,52,No Submission,High,Active,91,11,17,2,39.3
1050,Feb,34,59,Late,Medium,Inactive,91,19,17,2,63.42
1050,Mar,33,52,No Submission,Medium,Active,91,27,17,2,57.85
1050,Apr,11,77,Late,Medium,Active,91,15,17,2,41.65
1050,May,28,97,No Submission,Low,Highly Active,91,12,17,2,50.97
1050,Jun,12,92,On time,Low,Highly Active,91,20,17,2,56.34
1051,Jan,40,55,On time,High,Inactive,100,16,39,1,77.05
1051,Feb,17,79,On time,High,Inactive,100,16,39,1,68.29
1051,Mar,13,99,On time,Low,Inactive,100,18,39,1,55.9
1051,Apr,26,80,On time,High,Active,100,12,39,1,75.13
1051,May,33,92,No Submission,Medium,Inactive,100,23,39,1,75.96
1051,Jun,26,80,Late,Medium,Inactive,100,23,39,1,70.74
1052,Jan,18,51,On time,Medium,Highly Active,60,23,39,5,58.21
1052,Feb,6,95,Late,Medium,Inactive,60,16,39,5,44.32
1052,Mar,10,58,On time,Medium,Highly Active,60,10,39,5,39.37
1052,Apr,22,82,Late,Medium,Highly Active,60,30,39,5,61.77
1052,May,25,60,On time,Low,Active,60,14,39,5,59.03
1052,Jun,38,68,No Submission,High,Active,60,20,39,5,62.15
1053,Jan,16,53,Late,High,Inactive,44,25,27,4,44.67
1053,Feb,34,82,Late,Medium,Active,44,27,27,4,68.13
1053,Mar,35,68,No Submission,Medium,Highly Active,44,24,27,4,59.07
1053,Apr,22,87,No Submission,Low,Active,44,16,27,4,39.7
1053,May,27,87,No Submission,Low,Highly Active,44,16,27,4,51.64
1053,Jun,27,60,Late,Medium,Highly Active,44,17,27,4,54.71
1054,Jan,7,68,Late,High,Inactive,65,24,19,3,43.91
1054,Feb,18,88,Late,Medium,Inactive,65,26,19,3,50.73
1054,Mar,36,67,No Submission,Medium,Inactive,65,11,19,3,53.46
1054,Apr,36,56,On time,Medium,Active,65,12,19,3,63.3
1054,May,22,65,Late,Low,Inactive,65,17,19,3,38.81
1054,Jun,8,79,Late,Low,Active,65,11,19,3,35.32
1055,Jan,11,99,On time,High,Inactive,43,19,24,2,46.14
1055,Feb,39,90,No Submission,Medium,Active,43,28,24,2,66.12
1055,Mar,36,55,Late,Low,Inactive,43,25,24,2,66.73
1055,Apr,38,57,On time,Medium,Active,43,25,24,2,73.26
1055,May,20,88,On time,Medium,Active,43,15,24,2,51.92
1055,Jun,38,92,Late,Medium,Inactive,43,18,24,2,64.43
1056,Jan,6,59,No Submission,High,Highly Active,67,20,39,5,34.57
1056,Feb,9,59,Late,Medium,Highly Active,67,18,39,5,43.28
1056,Mar,5,55,Late,Low,Highly Active,67,29,39,5,43.75
1056,Apr,9,55,On time,Low,Highly Active,67,28,39,5,49.74
1056,May,39,72,On time,High,Active,67,27,39,5,72.66
1056,Jun,19,99,No Submission,Medium,Inactive,67,30,39,5,56.63
1057,Jan,27,82,No Submission,Low,Highly Active,53,22,19,3,52.61
1057,Feb,14,99,On time,High,Active,53,16,19,3,48.91
1057,Mar,28,73,Late,Low,Inactive,53,22,19,3,56.8
1057,Apr,20,92,On time,High,Inactive,53,25,19,3,57.04
1057,May,7,80,No Submission,Low,Highly Active,53,11,19,3,29.39
1057,Jun,9,70,No Submission,High,Highly Active,53,10,19,3,33.0
1058,Jan,18,56,No Submission,Medium,Active,99,23,40,5,49.8
1058,Feb,22,92,No Submission,Low,Inactive,99,23,40,5,50.69
1058,Mar,21,94,No Submission,Low,Highly Active,99,15,40,5,54.78
1058,Apr,35,75,No Submission,Medium,Active,99,14,40,5,60.58
1058,May,13,60,No Submission,High,Highly Active,99,17,40,5,43.15
1058,Jun,25,93,No Submission,Medium,Inactive,99,26,40,5,54.72
1059,Jan,19,79,On time,High,Active,98,21,12,0,64.26
1059,Feb,8,73,Late,Low,Active,98,17,12,0,39.62
1059,Mar,32,73,On time,Medium,Highly Active,98,30,12,0,76.52
1059,Apr,6,51,No Submission,Low,Active,98,20,12,0,32.03
1059,May,8,80,No Submission,Low,Inactive,98,14,12,0,31.61
1059,Jun,8,61,On time,Low,Active,98,11,12,0,41.07
1060,Jan,32,78,On time,Medium,Active,81,16,40,3,65.73
1060,Feb,17,97,No Submission,High,Active,81,30,40,3,57.74
1060,Mar,35,93,No Submission,Medium,Active,81,14,40,3,70.0
1060,Apr,35,60,No Submission,Medium,Active,81,29,40,3,75.72
1060,May,33,89,On time,Low,Highly Active,81,30,40,3,78.67
1060,Jun,15,96,On time,Medium,Inactive,81,27,40,3,69.49
1061,Jan,17,58,On time,Low,Active,98,22,36,5,56.03
1061,Feb,6,91,On time,High,Inactive,98,21,36,5,43.95
1061,Mar,22,100,Late,Low,Inactive,98,12,36,5,50.54
1061,Apr,15,55,Late,Medium,Active,98,17,36,5,40.14
1061,May,15,52,No Submission,High,Active,98,20,36,5,42.94
1061,Jun,39,84,Late,Medium,Active,98,18,36,5,71.97
1062,Jan,26,53,On time,High,Active,100,23,33,1,74.32
1062,Feb,23,62,No Submission,Medium,Inactive,100,30,33,1,58.82
1062,Mar,17,53,Late,Medium,Highly Active,100,14,33,1,60.49
1062,Apr,25,62,On time,Medium,Highly Active,100,14,33,1,63.16
1062,May,6,90,No Submission,High,Inactive,100,23,33,1,45.53
1062,Jun,40,94,Late,Low,Inactive,100,11,33,1,67.56
1063,Jan,15,92,Late,Low,Highly Active,97,13,35,3,48.74
1063,Feb,40,95,Late,Low,Highly Active,97,12,35,3,72.83
1063,Mar,8,100,No Submission,High,Active,97,21,35,3,52.26
1063,Apr,21,68,Late,Medium,Active,97,11,35,3,51.13
1063,May,20,69,Late,Medium,Inactive,97,12,35,3,46.42
1063,Jun,31,96,No Submission,High,Active,97,20,35,3,68.44
1064,Jan,21,72,Late,High,Inactive,59,23,39,1,67.72
1064,Feb,27,56,Late,Low,Inactive,59,30,39,1,69.73
1064,Mar,7,95,On time,Medium,Highly Active,59,17,39,1,60.04
1064,Apr,13,79,Late,Low,Highly Active,59,23,39,1,54.18
1064,May,23,56,Late,Low,Active,59,13,39,1,55.1
1064,Jun,18,92,On time,High,Active,59,24,39,1,70.59
1065,Jan,39,64,No Submission,High,Highly Active,50,14,11,0,63.8
1065,Feb,34,74,Late,High,Highly Active,50,18,11,0,67.86
1065,Mar,19,88,Late,High,Highly Active,50,16,11,0,51.82
1065,Apr,29,61,On time,High,Inactive,50,22,11,0,65.8
1065,May,5,97,No Submission,Medium,Inactive,50,13,11,0,32.12
1065,Jun,37,58,On time,High,Active,50,22,11,0,67.09
1066,Jan,38,95,No Submission,High,Inactive,100,15,21,2,65.53
1066,Feb,18,79,Late,Medium,Inactive,100,13,21,2,50.67
1066,Mar,39,77,No Submission,Medium,Highly Active,100,22,21,2,63.8
1066,Apr,28,63,Late,Low,Highly Active,100,26,21,2,60.18
1066,May,13,91,Late,Low,Active,100,11,21,2,42.31
1066,Jun,30,86,No Submission,Medium,Highly Active,100,10,21,2,51.91
1067,Jan,5,81,No Submission,Medium,Highly Active,75,29,28,4,44.77
1067,Feb,23,63,Late,Low,Active,75,12,28,4,44.0
1067,Mar,28,65,No Submission,Medium,Highly Active,75,16,28,4,51.8
1067,Apr,19,76,Late,Low,Highly Active,75,26,28,4,54.7
1067,May,39,61,No Submission,High,Active,75,20,28,4,64.19
1067,Jun,11,56,On time,Medium,Highly Active,75,27,28,4,54.96
1068,Jan,15,65,On time,Medium,Highly Active,45,15,30,2,49.81
1068,Feb,38,60,Late,Medium,Active,45,24,30,2,65.83
1068,Mar,9,86,On time,Medium,Highly Active,45,29,30,2,58.36
1068,Apr,5,50,Late,Medium,Active,45,27,30,2,44.19
